train_acc,train_loss,val_acc,val_loss
0.06669473684210526,4.1037316,0.10999999999999999,3.7711236
0.1547157894736842,3.510752,0.1732,3.456176
0.2304842105263158,3.087853,0.24239999999999998,3.0415845
0.2969052631578947,2.7395444,0.3096,2.7910428
0.3479368421052631,2.4727256,0.34320000000000006,2.6041384
0.3932842105263158,2.2781777,0.3452,2.4979837
0.4213684210526316,2.1300848,0.38439999999999996,2.3485584
0.45229473684210525,1.9993223,0.43479999999999996,2.0642438
0.4743578947368421,1.9064544,0.45400000000000007,2.0057185
0.4955578947368421,1.8154615,0.45880000000000004,2.0509348
0.5092210526315789,1.7540661,0.46120000000000005,2.018081
0.5271789473684211,1.6874804,0.48080000000000006,1.8809991
0.5366736842105263,1.6423572,0.4976,1.8512638
0.5534105263157895,1.5764968,0.49560000000000004,1.87031
0.5608210526315789,1.5424193,0.49639999999999995,1.913353
0.5711999999999998,1.4962908,0.5,1.8532611
0.58,1.4621387,0.534,1.7595613
0.5896631578947368,1.4231548,0.5428000000000001,1.6945118
0.5974105263157895,1.3908427,0.5332000000000001,1.7228235
0.608042105263158,1.3587494,0.5104,1.869126
0.6133684210526317,1.3317617,0.5212,1.8661354
0.622378947368421,1.3026177,0.5591999999999999,1.6260207
0.628021052631579,1.26967,0.5472,1.7418596
0.6322105263157894,1.25308,0.5367999999999999,1.76937
0.6389473684210526,1.2317383,0.5791999999999999,1.5895082
0.6455157894736843,1.2006639,0.5811999999999999,1.5867833
0.6497052631578948,1.1877817,0.564,1.627584
0.6558736842105263,1.1593269,0.5660000000000001,1.6315928
0.6663999999999999,1.1275008,0.5656,1.678815
0.6724,1.1079576,0.5731999999999999,1.669421
0.6734947368421051,1.0933177,0.5876,1.6191542
0.679221052631579,1.079159,0.5776,1.6459622
0.684357894736842,1.0508611,0.5776,1.6529292
0.6863157894736842,1.0413077,0.5776,1.7048926
0.694,1.0158273,0.5892,1.6780751
0.7000421052631579,1.0019464,0.5684,1.7202138
0.702421052631579,0.98340076,0.5932,1.6553638
0.7091157894736843,0.966104,0.5888,1.6499356
0.7142736842105263,0.94563746,0.5744,1.6793702
0.7168210526315789,0.94067943,0.592,1.6093347
0.7225263157894738,0.91609204,0.5656,1.761917
0.7247999999999999,0.90005547,0.5796,1.7366909
0.7272842105263158,0.89282036,0.5968,1.6344442
0.7321684210526315,0.8738162,0.592,1.635154
0.739263157894737,0.8531494,0.59,1.6265274
0.7404000000000002,0.8440833,0.6000000000000001,1.6732506
0.7445052631578947,0.82861805,0.5972,1.7120775
0.7494526315789474,0.81174123,0.5944,1.623371
0.7530526315789474,0.7965042,0.6024,1.6626642
0.7577894736842105,0.78729963,0.596,1.6962466
0.758378947368421,0.7721851,0.6004,1.6919817
0.7653473684210526,0.7516381,0.6032,1.7045717
0.7680631578947368,0.73768413,0.6096,1.65414
0.7721263157894738,0.7255109,0.604,1.7229168
0.7768631578947369,0.7123618,0.604,1.7477742
0.7809052631578948,0.7019853,0.6056,1.734846
0.7806105263157895,0.6902986,0.6092,1.7336917
0.7861263157894738,0.6755965,0.6148,1.726682
0.7928,0.65758765,0.6056,1.7916064
0.7954105263157896,0.64504176,0.6004,1.83263
0.7991368421052633,0.6347762,0.6108,1.7192338
0.8049052631578947,0.6196528,0.6084,1.7918788
0.8054105263157895,0.6156762,0.6024,1.8411976
0.8107578947368421,0.5950292,0.6116,1.7771857
0.8129894736842106,0.58724815,0.606,1.7999291
0.8175368421052631,0.5788761,0.6043999999999999,1.8266541
0.8193473684210527,0.5695356,0.6092,1.7929643
0.8219368421052632,0.55528015,0.6044,1.8391931
0.8244631578947369,0.5483812,0.6136,1.8124597
0.8269473684210525,0.53678226,0.6128,1.8618888
0.8305684210526316,0.53184587,0.6112000000000001,1.7981021
0.8320631578947368,0.523782,0.6096,1.8691621
0.8360631578947368,0.5115075,0.6116,1.8906245
0.8378526315789473,0.5020484,0.6144,1.8782551
0.8405473684210526,0.49320543,0.6139999999999999,1.8357325
0.843621052631579,0.4883173,0.6175999999999999,1.8579723
0.8461473684210525,0.47804698,0.6204,1.8953673
0.8472421052631578,0.47146708,0.6156,1.8808976
0.8506315789473684,0.46228877,0.6148,1.9172398
0.8516631578947368,0.45760158,0.608,1.9184293
0.8542736842105263,0.45240295,0.6196,1.9343404
0.8573894736842105,0.43960333,0.612,1.9104329
0.8595157894736841,0.43479988,0.6140000000000001,1.9141858
0.8613684210526316,0.42812032,0.6164000000000001,1.9369202
0.8601473684210527,0.42995086,0.6168,1.9448364
0.8604842105263157,0.42644492,0.6152000000000001,1.9573965
0.8629263157894737,0.42087352,0.6148,1.9570549
0.8641263157894737,0.41597828,0.6155999999999999,1.9418249
0.8681263157894737,0.40470728,0.618,1.9598374
0.8674105263157894,0.40716958,0.6135999999999999,1.9552526
0.868357894736842,0.4022494,0.6175999999999999,1.9775745
0.8712631578947369,0.39830303,0.6152000000000001,1.9569943
0.8706105263157895,0.39791286,0.6115999999999999,1.9782425
0.8714526315789474,0.3974436,0.6156,1.9638438
0.8714736842105263,0.39481097,0.612,1.9657446
0.873578947368421,0.39404553,0.6124,1.9577172
0.868421052631579,0.40123793,0.614,1.9739473
0.8737263157894737,0.38825396,0.61,1.9613979
0.8750105263157895,0.38778162,0.612,1.9854801
0.8718105263157895,0.39836755,0.6108,1.9777812
